BOR;AN;FI;GRP;RS;FI_ET;RS_ET;FI_EJ
STB;2014;800006124;04;HOPITAL SUD CHU AMIENS;;;800000044
STB;2014;800006231;04;CENTRE DE GÉRONTOLOGIE CH ABBEVILLE;;;800000028
STB;2014;800008989;09;CLINIQUE DU VAL D'AQUENNES;;;800002941
STB;2014;800009417;04;USLD CHIMR ROYE;;;800000085
STB;2014;800009466;09;POLYCLINIQUE DE PICARDIE;;;800002982
STB;2014;800009920;09;GROUPE SANTE VICTOR PAUCHET;;;800003071
STB;2014;800012528;09;CENTRE DES TROIS VALLEES;;;800003071
STB;2014;800013179;09;S A S CLINIQUE DE L EUROPE;;;800013138
STB;2014;800015448;04;HAD CH PÉRONNE;;;800000093
STB;2014;800015489;04;HAD CH ALBERT;;;800000036
STB;2014;800015539;04;HAD CH ABBEVILLE;;;800000028
STB;2014;800015588;04;HAD CH HAM;;;800000077
STB;2014;800015729;09;SAS DE CARDIOLOGIE ET URGENCES;;;800015679
STB;2014;800016727;09;SOINS DE SUITE POLYVALENTS PAUCHET;;;800003071
STB;2014;800016735;04;CHU AMIENS SSP;;;800000044
STB;2014;800016768;09;HOSPITALISATION A DOMICILE PAUCHET;;;800003071
STB;2014;800016776;04;HAD CHIMR MONTDIDIER;;;800000085
STB;2014;800017253;04;CHU AMIENS CCO;;;800000044
STB;2014;800018491;09;CCO SOPP AMIENS;;;800018483
STB;2014;810000158;09;CLINIQUE REFUGE PROTESTANT;;;810100099
STB;2014;810000224;09;CENTRE MEDICO CHIR OBST CLAUDE BERNARD;;;810000471
STB;2014;810000232;09;CRF ALBI UNION MUTUALISTE TARNAISE;;;810099903
STB;2014;810000448;09;POLYCLINIQUE SAINTE BARBE;;;810099945
STB;2014;810000505;04;CENTRE HOSPITALIER D'ALBI;810100297;UNITE SOINS LONGUE DUREE CH ALBI;810000331
STB;2014;810000513;04;CENTRE HOSPITALIER DE GAILLAC;810010538;USLD CENTRE HOSPITALIER DE GAILLAC;810000349
STB;2014;810000521;04;HOP DU PAYS D'AUTAN SITE DU CAUSSE;;;810000380
STB;2014;810000539;04;CENTRE HOSPITALIER DE GRAULHET;;;810000398
STB;2014;810000547;04;HOP PAYS D'AUTAN SITE MAZAMET;;;810000380
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;310018890;HOPITAL DE JOUR LE RAMEL CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810001859;CMP ENFANTS ADO LAVAUR CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810001909;CMP ENFANTS ADOS GRAULHET CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810001958;CMP ENFANTS ADOS CASTRES CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810002048;CMP ENFANTS ADOS MAZAMET CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810002998;UNITE PSY COURT SEJOUR CHS PINEL;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810004150;CTRE PSYCHOTHERAPIQUE PINEL CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810006999;HOPITAL DE JOUR LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810007039;LAE ADOLESCENTS GRAULHET CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810007088;CATTP ADOLESCENTS LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810007351;CENTRE POST CURE FIAC CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810007385;HOPITAL DE JOUR CASTRES CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810007484;HOPITAL DE JOUR CASTRES CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810100313;UNITE SOINS LONGUE DUREE CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810101345;HOPITL DE JOUR DES LICES CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810101352;HOP JOUR VILLA BEL AIR CH LAVAUR;810000455
STB;2014;810000562;04;CENTRE HOSPITALIER DE LAVAUR;810101881;HOP JOUR  ST SULPICE CH LAVAUR;810000455
STB;2014;810003954;09;CTR RÉADAPTATION PERSONNES AGEES ALBI;;;810099903
STB;2014;810004200;09;CLINIQUE DU CHATEAU DE CAHUZAC;;;920000395
STB;2014;810007989;09;HaD Pays d'Ovalie;;;750047367
STB;2014;810099838;04;MOYEN SEJOUR HOP DES MONGES CH CASTRES et USLD;810100883;UNITE SOINS LONGUE DUREE CH CASTRES;810000380
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810001818;CMP ENFANTS ADO LACAUNE CHS P. JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810002022;CTRE HOSP SPECIALISE PIERRE JAMET ALBI;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810004978;HOPITAL DE JOUR -LE GALINOU-CHSJAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810005058;HOPITAL DE JOUR CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810005108;HOPITAL DE JOUR CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810005199;HOPITAL DE JOUR CHSJAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810007369;HOPITAL DE JOUR BELLEVUE;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810007427;APPART THERA  MONESTIE ALBI CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810007443;HOPITAL DE JOUR ALBI CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810007450;HOPITAL DE JOUR REALMONT CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009621;CMP ADULTES GAILLAC CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009647;CMP ADULTES RABASTENS CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009654;CMP ADULTES ALBI CANTEPAU CHS P JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009662;CMP ADULTES CARMAUX CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009670;CMP ADULDES CORDES CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009696;CMP ADULTES VALENCE CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009704;CMP ADULTES ALBAN CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009712;CMP ADULTES REALMONT CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009720;CMP ADULTES ALBI CHS P JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009803;CMP ADULTES LACAUNE CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009845;CMP ENFANTS ADO ALBI CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009852;CMP ENFANTS ADO ALBI CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009860;CMP MERE ENFANT ALBI CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009886;CMP ENFANTS ADO CARMAUX CHS P JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009902;CMP ENFANTS ADO GAILLAC CHS P JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009910;CMP ENFANTS ADO ALBAN CHS PIERRE JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810009936;CMP ENFANTS ADO REALMONT CHS P JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810010488;HOPITAL DE JOUR ROSIERS GAILLAC;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810010496;HOPITAL DE JOUR LABORDE GAILLAC;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810100495;HOPITAL DE JOUR CARMAUX CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810101295;CENTRE D'ADOLESCENTS ALBI CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810101303;CLINIQUE D'ALCOOLOGIE ALBI ST SALVADOU;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810101329;CTRE PSYCHO GERIATRIE ALBI CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810101337;SCE PLAC FAMILIA THERAP ALBI CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810101360;HOP JOUR VILLEBOIS GRAULHET CH LAVAUR;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810102186;SCE PLAC FAM THERAP ADULTES CHS JAMET;810100008
STB;2014;810100008;05;FONDATION BON SAUVEUR D'ALBY;810102996;HOPITAL DE JOUR ALBAN CHS JAMET;810100008
STB;2014;810100370;04;UNITE SOINS LONGUE DUREE CH MAZAMET;;;810000380
STB;2014;810101170;09;CLINIQUE TOULOUSE LAUTREC;;;810101162
STB;2014;810101444;09;SA  POLYCLINIQUE DU SIDOBRE;;;810000992
STB;2014;820000032;04;CENTRE HOSPITALIER MONTAUBAN;820005403;UNITE SOINS LONGUE DUREE CH MONTAUBAN;820000016
STB;2014;820000040;09;CLINIQUE CROIX ST MICHEL;;;820000081
STB;2014;820000057;09;CLINIQUE DU PONT DE CHAUME;;;820000131
STB;2014;820000065;09;CLINIQUE HONORE CAVE;;;820000156
STB;2014;820000198;04;CH CASTELSARRASIN;;;820004950
STB;2014;820000412;09;SSR  CHATEAU DE LONGUES AYGUES;;;820000560
STB;2014;820000420;04;C. H. -TURENNE- DE NEGREPELISSE (EX H.L.);;;820000206
STB;2014;820000438;04;UNITE SOINS LONGUE DUREE CH EX HLCAUSSADE;;;820000214
STB;2014;820000461;04;C.H. (EX H.L.) DES DEUX RIVES;;;820000248
STB;2014;820000883;04;CENTRE HOSPITALIER MOISSAC;;;820004950
STB;2014;820002152;15;CMPP INGRES;820005908;SECTORISATION PSY MONTAUBAN ASEI;310781562
STB;2014;820002350;09;CRF CARDIAQUES  BEAUMONT DE LOMAGNE;;;820000578
STB;2014;820003218;09;SSR CLINIQUE LA PINEDE;;;820008142
STB;2014;820003911;15;PAVILLON LOU CAMIN;;;240000265
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820004778;HOPITAL DE JOUR;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820004794;CATTP MONTAUBAN CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007003;CMP GAMBETTA DU CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007011;CMP CAUSSADE CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007029;CMP CASTELSARRASIN CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007037;CMP CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007045;CMP LAUZERTE CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007060;CMP MOISSAC CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007078;CMP VALENCE CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007409;UNITE INTERSECTORIELLE PATIENTS PSYCHO;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820007979;HOPITAL DE JOUR -LA PETITE MAISON-;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820008068;LE CADRAN SOLAIRE HOP JOUR;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820008100;HOPITAL DE JOUR MOISSAC CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820008118;ATELIER DU PIN HOP JOUR;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820008134;CENTRE DE POST CURE;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820009181;CMP/CATTP ADULTES CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820009199;CMP ADULTES  MOISSAC CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820009207;CATTP MONTAUBAN ADULTES CH MONTAUBAN;820000016
STB;2014;820004067;14;PSYCHIATRIE III CAPOU CH MONTAUBAN;820009215;CMP CAPOU  MONTAUBAN ADULTES;820000016
STB;2014;830000279;04;CH JEAN MARCEL DE BRIGNOLES;830212742;CH BRIGNOLES SLD;830100517
STB;2014;830000287;04;CH LA DRACENIE DE DRAGUIGNAN;;;830100525
STB;2014;830000295;04;CH DE HYERES MARIE JOSEE TREFFOT;;;830100533
STB;2014;830000303;09;HOPITAL LEON BERARD;;;830100541
STB;2014;830000311;04;CHI DE FREJUS SAINT RAPHAEL;830009379;CHI DE FREJUS HJ TRANS EN PROVENCE;830100566
STB;2014;830000311;04;CHI DE FREJUS SAINT RAPHAEL;830017042;CHI DE FREJUS HJ PSY GEN 83G10;830100566
STB;2014;830000311;04;CHI DE FREJUS SAINT RAPHAEL;830017604;CHI DE FREJUS HJ PSY INFJUV 83I04;830100566
STB;2014;830000337;04;CENTRE HOSPITALIER DE SAINT TROPEZ;830211173;CH DE SAINT TROPEZ USLD;830100590
STB;2014;830000345;04;CHITS CH SAINTE MUSSE;830202735;CHITS HOPITAL CHALUCET;830100616
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830015699;CHS PIERREFEU HJ SECT 83I03 83G09;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830015749;UNITE PSYCHO MED L'ESCALE 83G06;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830015905;CHS PIERREFEU HJ LES LUTINS;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830015913;CHS PIERREFEU ACCUEIL ORIENTATION;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830210712;CHS PIERREFEU HJ LES AGAPANTHES;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830211660;CHS PIERREFEU HJ LES GABIANS;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830211686;CHS PIERREFEU DU VAR HJ L'OASIS;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830211694;CHS PIERREFEU HJ REGAIN;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830212056;CHS PIERREFEU HJ MONT SEREIN;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830212064;CHS PIERREFEU HJ HENRI EY;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830212072;CHS PIERREFEU HJ LE CHENE;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830213336;CHS PIERREFEU LA LEZARDIERE;830101200
STB;2014;830000600;14;CHS PIERREFEU DU VAR HENRI GUERIN;830215141;CHS PIERREFEU VILLA NOVA;830101200
STB;2014;830009528;04;CHI FREJUS ST RAPAHEL HJ CTRE GERONTO;;;830100566
STB;2014;830012498;09;HAD SAINT ANTOINE;;;830014049
STB;2014;830013629;09;CENTRE LONG SEJOUR LA PHOCEANNE;;;130002041
STB;2014;830016556;09;CLINIQUE LES ESPERELS;;;830000451
STB;2014;830017372;09;MOYEN SEJOUR DU COS BEAUSEJOUR;830212759;LONG SEJOUR DU COS BEAUSEJOUR;750721235
STB;2014;830017497;15;CLINIQUE KORIAN LE GOLFE;;;830004958
STB;2014;830019600;09;CAP DOMICILE;;;830000063
STB;2014;830100012;03;HOPITAL SAN SALVADOUR;;;750712184
STB;2014;830100087;09;Clinique La Chenevière;;;750043994
STB;2014;830100103;09;HÔPITAL PRIVÉ TOULON HYÈRES - SAINTE MARGUERITE;;;830000022
STB;2014;830100251;09;CLINIQUE DU CAP D'OR;;;830000063
STB;2014;830100319;09;POLYCLINIQUE LES FLEURS;;;750052425
STB;2014;830100327;09;CLINIQUE LES LAURIERS;;;830000105
STB;2014;830100368;09;CLINIQUE CHIRURGICALE DU GOLFE DE ST TROPEZ;;;830000147
STB;2014;830100392;09;POLYCLINIQUE NOTRE DAME;;;830000154
STB;2014;830100418;09;CLINIQUE NOTRE DAME DE LA MERCI;;;830000170
STB;2014;830100434;09;HOPITAL PRIVE TOULON HYERES - SAINT JEAN;;;830000196
STB;2014;830100442;15;CLINIQUE SAINT MARTIN;;;830000204
STB;2014;830100459;09;CLINIQUE SAINT MICHEL;;;830000212
STB;2014;830100475;09;HÔPITAL PRIVÉ TOULON HYÈRES - SAINT ROCH;;;830000238
STB;2014;830100491;09;CLINIQUE SAINT VINCENT;;;830000212
STB;2014;830100558;03;HOPITAL RENEE SABRAN;;;690781810
STB;2014;830100582;09;CENTRE DE RADIOTHERAPIE SAINT LOUIS;;;750721334
STB;2014;830100608;04;CHITS CH GEORGE SAND LA SEYNE SUR MER;830020012;CHITS USLD LA SEYNE SUR MER;830100616
STB;2014;830100624;09;Institut Hélio Marin de la Côte d'Azur;;;830000352
STB;2014;830100632;09;POMPONIANA OLBIA;;;250002284
STB;2014;830100681;09;ETABLISSEMENT SSR DE HYERES - SITE PIERRE CHEVALIER - GROUPE MGEN;;;750005068
STB;2014;830100756;09;CENTRE DE SOINS LES COLLINES DU REVEST;;;750043994
STB;2014;830100764;09;LNA SANTE;830006128;USLD MAR VIVO;440052041
STB;2014;830100806;09;CRF du Bessillon - CLINEA;;;750043994
STB;2014;830100814;09;Clinique Heliades Santé;;;750043994
STB;2014;830100822;09;SSR PEDIATRIQUE LES OISEAUX;;;830000477
STB;2014;830100855;09;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;;;830000493
STB;2014;830100863;09;MAISON DE REGIME SAINT JEAN;;;830000501
STB;2014;830100871;09;MC SAINTE MARIE DES ANGES;;;830000519
STB;2014;830100889;09;BETTYZOU SSR pédiatrique;;;830000527
STB;2014;830101010;09;LES LAURIERS ROSES;;;830000568
STB;2014;830101408;09;CLINIQUE SAINTE THERESE;;;830000659
STB;2014;830200507;09;ETABLISSEMENT DE SOINS JEAN LACHENAUD;;;830013678
STB;2014;830200515;15;CLINIQUE LES TROIS SOLLIES;;;830001012
STB;2014;830200523;09;POLYCLINIQUE MUTUALISTE MALARTIC;;;830210084
STB;2014;830202743;04;CHITS HOPITAL GEORGES CLEMENCEAU;830212767;CHITS USLD HOPITAL GEORGES CLEMENCEAU;830100616
STB;2014;830206298;04;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;;;830100517
STB;2014;830206397;09;CENTRE EUROPEEN REEDUCATION DU SPORTIF;;;830017893
STB;2014;830206983;04;HOPITAL LOCAL DPTAL DU VAR AU LUC;;;830008819
STB;2014;830207114;09;HAD SANTE ET SOLIDARITE DU VAR;;;830001855
STB;2014;830212734;04;HOPITAL DEPARTEMENTAL DU LUC USLD;;;830008819
STB;2014;830212783;09;SLD LE MONT D'AZUR;;;830002432
STB;2014;830213880;04;CHI FREJUS SAINT RAPHAEL USLD SSR;;;830100566
STB;2014;830213989;04;CH DRAGUIGNAN USLD;;;830100525
STB;2014;830215919;15;Clinique de Réhabilitation Psychosociale Le Val du Fenouillet;;;920000395
STB;2014;840000202;09;CENTRE DE SOINS DE SUITE LE MYLORD;;;130037815
STB;2014;840000285;09;POLYCLINIQUE URBAIN V;;;840000608
STB;2014;840000327;09;CLINIQUE MONTAGARD;;;840000640
STB;2014;840000343;04;CENTRE HOSPITALIER DU PAYS D'APT;;;840000012
STB;2014;840000350;09;INSTITUT SAINTE CATHERINE;;;840000657
STB;2014;840000376;04;HOPITAL Louis PASTEUR A BOLLENE;;;840000038
STB;2014;840000392;04;CENTRE HOSPITALIER DE CARPENTRAS;840011662;CH CARPENTRAS SLD;840000046
STB;2014;840000400;09;CENTRE CHIRURGICAL SAINT ROCH;;;840000673
STB;2014;840000418;04;CHI DE CAVAILLON LAURIS;840013262;CHI CAVAILLON LAURIS SLD;840004659
STB;2014;840000426;04;CENTRE HOSPITALIER DE GORDES;;;840000061
STB;2014;840000434;04;CENTRE HOSPITALIER DE L'ISLE SUR LA SORGUE;;;840000079
STB;2014;840000467;09;CLINIQUE DU PARC;;;840003651
STB;2014;840000483;04;CH LOUIS GIORGI D'ORANGE;840007587;CH LOUIS GIORGI SLD D'ORANGE;840000087
STB;2014;840000491;04;SITE DE PERTUIS;840007595;USLD SITE PERTUIS;130041916
STB;2014;840000509;15;CLINIQUE SAINT DIDIER;;;840000707
STB;2014;840000517;04;CENTRE HOSPITALIER DE SAULT;;;840000103
STB;2014;840000525;04;CH VAISON LA ROMAINE;;;840000111
STB;2014;840000533;04;CH JULES NIEL DE VALREAS;;;840000129
STB;2014;840000541;14;CHS DE MONTFAVET;130042781;CMP ACAMPADO POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042799;HDJ ACAMPADO POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042807;CMP SENAS POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042815;CMP CHATEAURENARD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042823;HDJ CHATEAURENARD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042831;HAD CHATEAURENARD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042849;CATTP POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130042856;CMP POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;130808165;HDJ POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840007389;CMP CATTP MONTFAVET POLE AVIGNON SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840007397;CMP HJ VAISON POLE HAUT VAUCLUSE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840007405;HDJ LE COUDOULET POLE HAUT VAUCLUSE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840007413;CMP CARPENTRAS POLE CTRE ET EST 84;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010565;HDJ L'AUZON;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010573;HJ GASTALDY POLE AVIGNON NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010581;HDJ SORGUES POLE AVIGNON NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010599;CMP CAPSY CAVAILLON POLE SUD EST 84;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010607;CMP SAINT LAZARE POLE AVIGNON NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010615;CMP SORGUES POLE AVIGNON NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010623;HDJ POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010631;CHS MONTFAVET HJ POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840010649;HDJ SAINT GABRIEL;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011175;CMP ET HDJ VALREAS POLE HAUT VAUCLUSE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011183;CMP HDJ ET CAPPA APT;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011191;CMP POLE ENFANTS SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011209;CMP SORGUES POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011217;CASP ERASMUS AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011225;CATTP CAVAILLON POLE SUD EST VAUCLUSE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011241;CMP POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011258;HAD POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011274;CMP POLE ENFANTS SUD ET HAD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011282;CMP BOLLENE POLE HAUT VAUCLUSE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011290;CMP POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011308;HAD ET HDJ POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011316;CMP POLE ENFANTS NORD ET HAD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011324;CMP POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011332;CTRE INTERVENTIONS ET CRISES AU CH APT;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011563;HDJ CATTP ESCALE POLE SUD EST VAUCLUSE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011571;CMP JOSEPH GRASSET;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011589;HDJ MONOD POLE AVIGNON SUD DURANCE;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011597;CMP ST JEAN AVIGNON POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011605;CMP POLE ENFANTS SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011613;HAD POLE ENFANTS SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011621;CMP VAISON POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011639;HAD POLE ENFANTS SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011647;HDJ LA CHAUME POLE ENFANTS SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840011654;VILLA THERAP LE GITE POLE ENFANTS SUD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840012462;CMP POLE ENFANTS NORD;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840013023;HDJ CHATEAU MERIGNARGUES PEN;840000137
STB;2014;840000541;14;CHS DE MONTFAVET;840013031;HDJ APT POLE ENFANTS SUD;840000137
